SectionId,SectionName,DistrictId,DistrictName,AreaId,AreaName,Link
6243307,USTA/SOUTHERN,6243379,ARKANSAS,6243621,AR - RUSSELLVILLE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243379&SubDistrictNodeID=6243621&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243379,ARKANSAS,6243624,AR - SOUTH - EL DORADO,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243379&SubDistrictNodeID=6243624&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243379,ARKANSAS,6243615,AR - SOUTHEAST,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243379&SubDistrictNodeID=6243615&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243379,ARKANSAS,6243618,AR - TWIN LAKES - MTN HOME,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243379&SubDistrictNodeID=6243618&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243379,ARKANSAS,6243619,AR - WATA - FORT SMITH,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243379&SubDistrictNodeID=6243619&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243626,GA - ATLANTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243626&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243631,GA - AUGUSTA - CSRATA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243631&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243640,GA - CHEROKEE - CCTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243640&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243644,GA - CLARKE OCONEE - COTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243644&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243629,GA - COLUMBUS - CORTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243629&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243635,GA - COOSA VALLEY - CVTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243635&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243632,GA - ETOWAH VALLEY - EVTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243632&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243634,GA - FLINT RIVER,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243634&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243642,GA - GOLDEN ISLES TENNIS - GIT,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243642&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243638,GA - LA GRANGE - CHATA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243638&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243641,GA - LAKE OCONEE - LOTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243641&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243628,GA - MACON AREA - MATA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243628&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243637,GA - MOUNTAIN - MTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243637&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243633,GA - NORTH EAST GEORGIA - NEGTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243633&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243636,GA - NORTH GEORGIA - NOGTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243636&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243646,GA - RICHMOND HILLS – RHATA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243646&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243630,GA - SAVANNAH - SATA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243630&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243643,GA - SEQUOYAH,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243643&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243627,GA - SOUTHERN CRESCENT - SCTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243627&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243645,GA - STATEWIDE - LOCAL AT STATE CHPS,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243645&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243380,GEORGIA,6243639,GA - TENNIS VALDOSTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243380&SubDistrictNodeID=6243639&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243381,KENTUCKY,6243656,KY -  COMBINED AREA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243381&SubDistrictNodeID=6243656&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243381,KENTUCKY,6243649,KY - ASHLAND,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243381&SubDistrictNodeID=6243649&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243381,KENTUCKY,6243650,KY - BOWLING GREEN,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243381&SubDistrictNodeID=6243650&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243381,KENTUCKY,6243651,KY - HENDERSON,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243381&SubDistrictNodeID=6243651&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243381,KENTUCKY,6243652,KY - HOPKINSVILLE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243381&SubDistrictNodeID=6243652&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243381,KENTUCKY,6243648,KY - LEXINGTON,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243381&SubDistrictNodeID=6243648&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243381,KENTUCKY,6243647,KY - LOUISVILLE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243381&SubDistrictNodeID=6243647&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243381,KENTUCKY,6243654,KY - OWENSBORO,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243381&SubDistrictNodeID=6243654&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243381,KENTUCKY,6243655,KY - PADUCAH,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243381&SubDistrictNodeID=6243655&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243381,KENTUCKY,6243653,KY - PURCHASE AREA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243381&SubDistrictNodeID=6243653&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243381,KENTUCKY,6243659,KY – REGIONAL AREA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243381&SubDistrictNodeID=6243659&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243381,KENTUCKY,6243658,KY - SOMERSET,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243381&SubDistrictNodeID=6243658&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243381,KENTUCKY,6243657,KY- RECREATION LEAGUES,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243381&SubDistrictNodeID=6243657&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243382,LOUISIANA,6243664,LA - ALEXANDRIA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243382&SubDistrictNodeID=6243664&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243382,LOUISIANA,6243661,LA - BATON ROUGE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243382&SubDistrictNodeID=6243661&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243382,LOUISIANA,6243665,LA - LAFAYETTE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243382&SubDistrictNodeID=6243665&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243382,LOUISIANA,6243666,LA - LAKE CHARLES,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243382&SubDistrictNodeID=6243666&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243382,LOUISIANA,6243667,LA - MANDEVILLE/COVINGTON,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243382&SubDistrictNodeID=6243667&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243382,LOUISIANA,6243668,LA - MONROE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243382&SubDistrictNodeID=6243668&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243382,LOUISIANA,6243660,LA - NEW ORLEANS,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243382&SubDistrictNodeID=6243660&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243382,LOUISIANA,6243669,LA - OAK GROVE/LAKE PROVIDENCE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243382&SubDistrictNodeID=6243669&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243382,LOUISIANA,6243671,LA - RUSTON,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243382&SubDistrictNodeID=6243671&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243382,LOUISIANA,6243662,LA - SHREVEPORT/BOSSIER,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243382&SubDistrictNodeID=6243662&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243382,LOUISIANA,6243663,LA - SLIDELL,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243382&SubDistrictNodeID=6243663&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243382,LOUISIANA,6243670,LA - STATE/INVITATIONAL/STATE LOCAL,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243382&SubDistrictNodeID=6243670&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243383,MISSISSIPPI,6243672,MS - DELTA,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243383&SubDistrictNodeID=6243672&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243383,MISSISSIPPI,6243673,MS - EAST CENTRAL,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243383&SubDistrictNodeID=6243673&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243383,MISSISSIPPI,6243674,MS - GULF COAST,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243383&SubDistrictNodeID=6243674&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243383,MISSISSIPPI,6243675,MS - JACKSON,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243383&SubDistrictNodeID=6243675&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243383,MISSISSIPPI,6243676,MS - NORTH CENTRAL,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243383&SubDistrictNodeID=6243676&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243383,MISSISSIPPI,6243679,MS - NORTH EAST,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243383&SubDistrictNodeID=6243679&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243383,MISSISSIPPI,6243677,MS - PINE BELT,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243383&SubDistrictNodeID=6243677&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243383,MISSISSIPPI,6243678,MS - SOUTHWEST,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243383&SubDistrictNodeID=6243678&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243383,MISSISSIPPI,6243680,MS-MULTI STATE INVITATIONAL,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243383&SubDistrictNodeID=6243680&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243384,NORTH CAROLINA,6243693,NC - ALBEMARLE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243384&SubDistrictNodeID=6243693&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243384,NORTH CAROLINA,6243689,NC - CAPITAL AREA (Ral),https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243384&SubDistrictNodeID=6243689&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243384,NORTH CAROLINA,6243692,NC - CENTRAL CAROLINA (Cary),https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243384&SubDistrictNodeID=6243692&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243384,NORTH CAROLINA,6243682,NC - COASTAL PLAINS,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243384&SubDistrictNodeID=6243682&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243384,NORTH CAROLINA,6243683,NC - ENO RIVER (Dur),https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243384&SubDistrictNodeID=6243683&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243384,NORTH CAROLINA,6243685,NC - FOOTHILLS (Hky),https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243384&SubDistrictNodeID=6243685&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243384,NORTH CAROLINA,6243686,NC - LAKE NORMAN,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243384&SubDistrictNodeID=6243686&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243384,NORTH CAROLINA,6243681,NC - METRO (Chl),https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243384&SubDistrictNodeID=6243681&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243384,NORTH CAROLINA,6243694,NC - NEUSE RIVER,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243384&SubDistrictNodeID=6243694&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243384,NORTH CAROLINA,6243684,NC - PIEDMONT (GSO/HP),https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243384&SubDistrictNodeID=6243684&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243384,NORTH CAROLINA,6243688,NC - SANDHILLS (Pine),https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243384&SubDistrictNodeID=6243688&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243384,NORTH CAROLINA,6243690,NC - SOUTH  EAST TENNIS (Wilm),https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243384&SubDistrictNodeID=6243690&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243384,NORTH CAROLINA,6243695,NC - STATEWIDE,https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243384&SubDistrictNodeID=6243695&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
6243307,USTA/SOUTHERN,6243384,NORTH CAROLINA,6243687,NC - WESTERN NC (Mtn),https://tennislink.usta.com/Leagues/reports/NTRP/SearchResults.aspx?Search=TreeNode&update=1&NationalNodeID=6243292&CYear=2025&SectionNodeID=6243307&DistrictNodeID=6243384&SubDistrictNodeID=6243687&DivisionNodeID=&FlightNodeID=&GenderCode=&NTRPRating=
